id;processo;assunto;subarea;classe;juiz;vara;foro;digital;apensado_ao;controle;outros_assuntos;processo_principal;situacao;valor_da_acao;data_recebimento;tipo_recebimento;recurso
527748;00049177220188260506;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;9ª Vara Cível;Foro de Ribeirão Preto;TRUE;NA;2010/002647;NA;0060030-89.2010.8.26.0506;NA;NA;2017-12-19;NA;NA
551237;00008705320188260539;Serviços Hospitalares;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Rafael Martins Donzelli;CEJUSC (Pré-Processual);Foro de Santa Cruz do Rio Pardo;TRUE;NA;2018/000145;NA;0000870-53.2018.8.26.0539;Extinto;NA;2018-03-08;Direcionada;NA
545736;00015767520188260526;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível e Criminal;Foro de Salto;TRUE;NA;2017/002583;NA;0006133-42.2017.8.26.0526;NA;762.76;2018-04-13;NA;NA
378964;00074074320188260320;Cobrança indevida de ligações;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;GUILHERME SALVATTO WHITAKER;CEJUSC (Pré-Processual);Foro de Limeira;TRUE;NA;2018/002409;NA;0007407-43.2018.8.26.0320;Extinto;NA;2018-04-26;Direcionada;NA
2177;00096608820188260001;Planos de Saúde;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Violeta Miera Arriba;2ª Vara do Juizado Especial Cível;Foro Regional I - Santana;TRUE;NA;2018/001560;NA;0009660-88.2018.8.26.0001;Em grau de recurso;5081.9;2018-04-17;Direcionada;NA
450357;00294501020188260405;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;5ª Vara Cível;Foro de Osasco;TRUE;NA;2014/002399;NA;1022651-70.2014.8.26.0405;NA;NA;2018-09-21;NA;NA
624933;00134231820188260577;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;7ª Vara Cível;Foro de São José dos Campos;TRUE;NA;2016/000122;NA;1000611-92.2016.8.26.0577;NA;NA;2018-05-11;NA;NA
551636;00017322420188260539;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Antônio José Magdalena;Juizado Especial Cível;Foro de Santa Cruz do Rio Pardo;TRUE;NA;2018/000830;NA;0001732-24.2018.8.26.0539;Extinto;2500;2018-05-23;Livre;NA
691554;00048202820188260650;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Fernanda Augusta Jacó Monteiro;CEJUSC (Pré-Processual);Foro de Valinhos;TRUE;NA;2018/000680;NA;0004820-28.2018.8.26.0650;Extinto;NA;2018-11-26;Livre;NA
575161;00251614820188260562;Planos de Saúde;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara Cível;Foro de Santos;TRUE;NA;2016/001372;NA;1025552-54.2016.8.26.0562;NA;NA;2018-11-28;NA;NA
349255;00006917220188260296;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara;Foro de Jaguariúna;TRUE;NA;2014/001580;NA;0004070-60.2014.8.26.0296;NA;NA;2018-03-05;NA;NA
333101;00117995520188260278;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Fernando Luiz Batalha Navajas;Vara do Juizado Especial Cível e Criminal;Foro de Itaquaquecetuba;TRUE;NA;2018/003865;NA;0011799-55.2018.8.26.0278;Extinto;954;2018-09-27;Livre;NA
110763;00005834420188260037;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;6ª Vara Cível;Foro de Araraquara;TRUE;1002807-69.2017.8.26.0037;2017/000287;NA;1002807-69.2017.8.26.0037;NA;1048.24;2018-01-17;NA;NA
106796;00047502220188260032;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Antonio Fernando Sanches Batagelo;CEJUSC (Pré-Processual);Foro de Araçatuba;TRUE;NA;2018/001020;NA;0004750-22.2018.8.26.0032;Extinto;NA;2018-03-26;Direcionada;NA
180006;00066560320188260079;Expurgos Inflacionários / Planos Econômicos;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara Cível;Foro de Botucatu;TRUE;1009792-93.2015.8.26.0079;2015/003009;NA;1009792-93.2015.8.26.0079;NA;NA;2018-07-03;NA;NA
127976;00024573120188260048;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Rogério Aparecido Correia Dias;CEJUSC (Pré-Processual);Foro de Atibaia;TRUE;NA;2018/000418;NA;0002457-31.2018.8.26.0048;Extinto;NA;2018-04-13;Direcionada;NA
73761;00028057220188260008;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Luciane Cristina Silva Tavares;1ª Vara do Juizado Especial Cível;Foro Regional VIII - Tatuapé;TRUE;NA;2018/001185;NA;0002805-72.2018.8.26.0008;NA;18300;2018-04-05;Livre;NA
183210;00117884120188260079;Bancários;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;LICIA EBURNEO IZEPPE PENA;Vara do Juizado Especial Cível e Criminal;Foro de Botucatu;TRUE;NA;2018/003554;NA;0011788-41.2018.8.26.0079;NA;1090.06;2018-11-28;Direcionada;NA
116185;00128444120188260037;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível;Foro de Araraquara;TRUE;NA;2018/001472;NA;0009089-09.2018.8.26.0037;NA;731.23;2018-10-18;NA;NA
367279;00061008720188260309;Bancários;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Filipe Antonio Marchi Levada;Vara do Juizado Especial Cível;Foro de Jundiaí;TRUE;NA;2018/001571;NA;0006100-87.2018.8.26.0309;Extinto;19080;2018-05-04;Livre;NA
400475;00073159020188260344;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;José Antonio Bernardo;CEJUSC (Pré-Processual);Foro de Marília;TRUE;NA;2018/001392;NA;0007315-90.2018.8.26.0344;Extinto;1576;2018-04-20;Direcionada;NA
223493;00045269020188260127;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível e Criminal;Foro de Carapicuíba;TRUE;NA;2017/000770;NA;0002432-09.2017.8.26.0127;NA;NA;2018-05-14;NA;NA
497615;00101876720188260477;DIREITO DO CONSUMIDOR;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;João Luciano Sales do Nascimento;CEJUSC (Pré-Processual);Foro de Praia Grande;TRUE;NA;2018/002235;NA;0010187-67.2018.8.26.0477;Extinto;51900;2018-08-07;Direcionada;NA
576517;00087408020188260562;Cláusulas Abusivas;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;7ª Vara Cível;Foro de Santos;TRUE;NA;2017/000495;NA;1012523-97.2017.8.26.0562;NA;1874.26;2018-05-02;NA;NA
576051;00052176020188260562;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Luiz Francisco Tromboni;Juizado Especial Cível Anexo UNISANTOS;Foro de Santos;TRUE;NA;2018/000104;NA;0005217-60.2018.8.26.0562;Extinto;8698;2018-03-16;Livre;NA
617322;00075833020188260576;Interpretação / Revisão de Contrato;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível;Foro de São José do Rio Preto;TRUE;NA;2016/004605;NA;1040076-14.2016.8.26.0576;NA;NA;2018-03-02;NA;NA
395707;00056235620188260344;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara Cível;Foro de Marília;TRUE;NA;2015/001465;NA;1014749-21.2015.8.26.0344;NA;NA;2018-03-26;NA;NA
539753;00330953120188260506;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Cumprimento de sentença;MAYRA CALLEGARI GOMES DE ALMEIDA;6ª Vara Cível;Foro de Ribeirão Preto;TRUE;NA;2017/001371;NA;1028167-54.2017.8.26.0506;NA;NA;2018-10-09;NA;NA
548228;00003752720188260533;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;3ª Vara Cível;Foro de Santa Bárbara D'Oeste;TRUE;NA;2014/000418;NA;1001025-96.2014.8.26.0533;NA;NA;2018-01-19;NA;NA
51101;00037246720188260006;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;José Carlos de Lucca;1ª Vara do Juizado Especial Cível;Foro Regional VI - Penha de França;TRUE;NA;2018/001363;NA;0003724-67.2018.8.26.0006;NA;954;2018-04-26;Livre;NA
201553;00354217320188260114;Contratos de Consumo;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;9ª Vara Cível;Foro de Campinas;TRUE;NA;2010/001496;NA;0034844-76.2010.8.26.0114;NA;NA;2018-09-28;NA;NA
613426;00024579620188260576;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara Cível;Foro de São José do Rio Preto;TRUE;NA;2017/002234;NA;1039514-68.2017.8.26.0576;NA;NA;2018-01-08;NA;NA
176965;00013765120188260079;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;FABIO FERNANDES LIMA;CEJUSC (Pré-Processual);Foro de Botucatu;TRUE;NA;2018/000512;NA;0001376-51.2018.8.26.0079;Extinto;NA;2018-02-15;Livre;NA
442708;00025301420188260400;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Maria Heloisa Nogueira Ribeiro Machado Soares;CEJUSC (Pré-Processual);Foro de Olímpia;TRUE;NA;2018/000413;NA;0002530-14.2018.8.26.0400;Extinto;NA;2018-06-11;Direcionada;NA
591785;00289704020188260564;Cancelamento de vôo;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível;Foro de São Bernardo do Campo;TRUE;NA;2018/002376;NA;1020371-95.2018.8.26.0564;NA;5337.88;2018-10-08;NA;NA
492766;00009312120188260471;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;JORGE PANSERINI;Juizado Especial Cível e Criminal;Foro de Porto Feliz;TRUE;NA;2017/000589;NA;0001663-36.2017.8.26.0471;NA;6409.61;2018-04-02;NA;NA
584064;00123340520188260562;Consórcio;DIREITO DO CONSUMIDOR;Cumprimento Provisório de Sentença;NA;5ª Vara Cível;Foro de Santos;TRUE;NA;2013/000633;NA;0019891-19.2013.8.26.0562;NA;NA;2018-06-07;NA;NA
641964;00021111520188260587;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Juizado Especial Cível e Criminal;Foro de São Sebastião;TRUE;NA;2017/001369;NA;1003468-47.2017.8.26.0587;NA;NA;2018-06-22;NA;NA
282371;00036756320188260220;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Juliana Salzani;CEJUSC (Pré-Processual);Foro de Guaratinguetá;TRUE;NA;2018/000436;NA;0003675-63.2018.8.26.0220;Extinto;100;2018-10-15;Livre;NA
222609;00021339520188260127;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara Cível;Foro de Carapicuíba;TRUE;NA;2015/001611;NA;1003839-04.2015.8.26.0127;NA;5011.24;2018-03-01;NA;NA
33687;00053278720188260003;Interpretação / Revisão de Contrato;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara Cível;Foro Regional III - Jabaquara;TRUE;NA;2017/000593;NA;1121840-92.2016.8.26.0100;NA;NA;2018-04-24;NA;NA
422332;00068339120188260361;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível e Criminal;Foro de Mogi das Cruzes;TRUE;NA;2017/002305;NA;0006944-12.2017.8.26.0361;NA;NA;2018-05-03;NA;NA
611416;00194814020188260576;DIREITO DO CONSUMIDOR;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;5ª Vara Cível;Foro de São José do Rio Preto;TRUE;1065422-64.2016.8.26.0576;2016/003647;NA;1065422-64.2016.8.26.0576;NA;NA;2018-05-15;NA;NA
625020;00141117720188260577;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Elaine Cristina Pazzini Cavalcante;1ª Vara do Juizado Especial Cível;Foro de São José dos Campos;TRUE;NA;2018/001419;NA;0014111-77.2018.8.26.0577;NA;25209.76;2018-05-28;Livre;NA
258507;00032203620188260176;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;BARBARA CAROLA HINDERBERGER CARDOSO DE ALMEIDA;CEJUSC (Pré-Processual);Foro de Embu das Artes;TRUE;NA;2018/000766;NA;0003220-36.2018.8.26.0176;Extinto;NA;2018-05-08;Livre;NA
94488;00000486320188260022;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Fabiola Brito do Amaral;CEJUSC (Pré-Processual);Foro de Amparo;TRUE;NA;2018/000011;NA;0000048-63.2018.8.26.0022;Extinto;341.79;2018-01-09;Direcionada;NA
495930;00030641820188260477;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;3ª Vara Cível;Foro de Praia Grande;TRUE;NA;2013/002540;NA;4005323-88.2013.8.26.0477;NA;NA;2018-03-12;NA;NA
223449;00043978520188260127;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;PAULO RICARDO CURSINO DE MOURA;Vara do Juizado Especial Cível e Criminal;Foro de Carapicuíba;TRUE;NA;2018/001291;NA;0004397-85.2018.8.26.0127;Extinto;40;2018-05-10;Livre;NA
675540;00028351720188260620;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Juizado Especial Cível e Criminal;Foro de Taquarituba;TRUE;0000224-91.2018.8.26.0620;2018/000091;NA;0000224-91.2018.8.26.0620;NA;450.85;2018-11-28;NA;NA
542942;00071832020188260510;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Cibele Frigi Rodrigues Rizzi;Juizado Especial Cível e Criminal;Foro de Rio Claro;TRUE;NA;2018/002121;NA;0007183-20.2018.8.26.0510;NA;7137.49;2018-07-18;Livre;NA
60213;00159969020188260007;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Eduardo Francisco Marcondes;CEJUSC (Pré-Processual);Foro Regional VII - Itaquera;TRUE;NA;2018/002128;NA;0015996-90.2018.8.26.0007;NA;174958.33;2018-07-19;Direcionada;NA
528104;00093979320188260506;Protesto Indevido de Título;DIREITO DO CONSUMIDOR;Cumprimento de sentença;Armenio Gomes Duarte Neto;9ª Vara Cível;Foro de Ribeirão Preto;TRUE;NA;2013/000835;NA;0019327-14.2013.8.26.0506;NA;NA;2018-03-19;NA;NA
159823;00027121720188260071;Bancários;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;José Claudio Domingues Moreira;Vara Juizado Especial Cível Anexo Poupatempo;Foro de Bauru;TRUE;NA;2018/000275;NA;0002712-17.2018.8.26.0071;Extinto;11759.04;2018-02-02;Livre;NA
500509;00059647120188260477;Fornecimento de Água;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;3ª Vara Cível;Foro de Praia Grande;TRUE;NA;2016/003217;NA;1017203-26.2016.8.26.0477;NA;NA;2018-05-10;NA;NA
305758;00500216020188260224;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara Cível;Foro de Guarulhos;TRUE;NA;2017/003410;NA;1046128-78.2017.8.26.0224;NA;1010.76;2018-11-09;NA;NA
142281;00025824220188260066;DIREITO DO CONSUMIDOR;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;3ª Vara Cível;Foro de Barretos;TRUE;1008358-74.2016.8.26.0066;2016/002577;NA;1008358-74.2016.8.26.0066;NA;NA;2018-03-20;NA;NA
451871;00195985920188260405;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível;Foro de Osasco;TRUE;NA;2018/001238;NA;1005288-31.2018.8.26.0405;NA;NA;2018-07-26;NA;NA
360622;00003606020188260306;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;ANDRE DA FONSECA TAVARES;Juizado Especial Cível e Criminal;Foro de José Bonifácio;TRUE;NA;2018/000220;NA;0000360-60.2018.8.26.0306;Extinto;10776.41;2018-02-20;Livre;NA
548428;00007927720188260533;Planos de Saúde;DIREITO DO CONSUMIDOR;Liquidação por Arbitramento;NA;2ª Vara Cível;Foro de Santa Bárbara D'Oeste;TRUE;NA;2016/000389;NA;1001151-78.2016.8.26.0533;NA;NA;2018-02-09;NA;NA
517521;00189070820188260482;Bancários;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Michel Feres;CEJUSC (Pré-Processual);Foro de Presidente Prudente;TRUE;NA;2018/003779;NA;0018907-08.2018.8.26.0482;NA;NA;2018-10-19;Direcionada;NA
610919;00139965920188260576;DIREITO DO CONSUMIDOR;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;4ª Vara Cível;Foro de São José do Rio Preto;TRUE;NA;2016/003019;NA;1056067-30.2016.8.26.0576;NA;NA;2018-05-07;NA;NA
292374;00176227520188260224;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;8ª Vara Cível;Foro de Guarulhos;TRUE;NA;2016/000398;NA;1004989-83.2016.8.26.0224;NA;NA;2018-04-25;NA;NA
207029;00094898320188260114;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara do Juizado Especial Cível;Foro de Campinas;TRUE;NA;2018/000842;NA;0028305-50.2017.8.26.0114;NA;NA;2018-03-19;NA;NA
157137;00040433420188260071;Bancários;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Rodrigo Otávio Machado de Melo;Vara Juizado Especial Cível Anexo Poupatempo;Foro de Bauru;TRUE;NA;2018/000390;NA;0004043-34.2018.8.26.0071;NA;19080;2018-02-16;Livre;NA
254679;00036016820188260168;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;MARCUS FRAZÃO FROTA;Centro Jud. de Solução de Conflitos e Cidadania;Foro de Dracena;TRUE;NA;2018/000721;Pagamento;0003601-68.2018.8.26.0168;Extinto;NA;2018-06-05;Direcionada;NA
42506;00103865320188260004;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Ana Carolina Netto Mascarenhas;1ª Vara do Juizado Especial Cível;Foro Regional IV - Lapa;TRUE;NA;2018/004944;NA;0010386-53.2018.8.26.0004;Extinto;15935;2018-09-10;Livre;NA
634566;00160725320188260577;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;8ª Vara Cível;Foro de São José dos Campos;TRUE;NA;2016/000177;NA;1001911-89.2016.8.26.0577;NA;NA;2018-06-13;NA;NA
49270;00001729420188260006;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;3ª Vara Cível;Foro Regional VI - Penha de França;TRUE;NA;2017/001153;NA;1007538-07.2017.8.26.0006;NA;NA;2017-12-15;NA;NA
497110;00078735120188260477;DIREITO DO CONSUMIDOR;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;João Luciano Sales do Nascimento;CEJUSC (Pré-Processual);Foro de Praia Grande;TRUE;NA;2018/001753;NA;0007873-51.2018.8.26.0477;Extinto;NA;2018-06-19;Direcionada;NA
452049;00223414220188260405;Dever de Informação;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;6ª Vara Cível;Foro de Osasco;TRUE;NA;2017/002580;NA;1029044-06.2017.8.26.0405;NA;NA;2018-08-21;NA;NA
168463;00014009720188260073;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível e Criminal;Foro de Avaré;TRUE;NA;2017/002547;NA;1005621-43.2017.8.26.0073;NA;NA;2018-03-01;NA;NA
74095;00034032620188260008;Substituição do Produto;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara do Juizado Especial Cível;Foro Regional VIII - Tatuapé;TRUE;NA;2017/000538;NA;1001929-37.2017.8.26.0008;NA;NA;2018-04-18;NA;NA
583386;00073870520188260562;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Luiz Francisco Tromboni;Juizado Especial Cível Anexo UNISANTOS;Foro de Santos;TRUE;NA;2018/000151;NA;0007387-05.2018.8.26.0562;Extinto;1099;2018-04-12;Livre;NA
364400;00117172820188260309;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Renata Vaitkevicius Santo André Vitagliano;Vara do Juizado Especial Cível;Foro de Jundiaí;TRUE;NA;2018/002967;NA;0011717-28.2018.8.26.0309;NA;15000;2018-08-10;Livre;NA
306725;00014909520188260238;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;AUGUSTO BRUNO MANDELLI;Juizado Especial Cível e Criminal;Foro de Ibiúna;TRUE;NA;2018/000690;NA;0001490-95.2018.8.26.0238;Extinto;19080;2018-06-29;Livre;NA
425566;00058092820188260361;Combustíveis e derivados;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara Cível;Foro de Mogi das Cruzes;TRUE;NA;2017/001742;NA;1012814-21.2017.8.26.0361;NA;NA;2018-04-13;NA;NA
338711;00005923520188260286;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;3ª Vara Cível;Foro de Itu;TRUE;NA;2016/000398;NA;1000534-37.2015.8.26.0248;NA;NA;2018-01-30;NA;NA
53577;00081563220188260006;Bancários;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;José Carlos de Lucca;1ª Vara do Juizado Especial Cível;Foro Regional VI - Penha de França;TRUE;NA;2018/003035;NA;0008156-32.2018.8.26.0006;NA;5394;2018-09-06;Livre;NA
410297;00110562920188260348;Empréstimo consignado;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;4ª Vara Cível;Foro de Mauá;TRUE;NA;2018/000642;NA;1006229-55.2018.8.26.0348;NA;3709.86;2018-08-02;NA;NA
164986;00310682220188260071;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara do Juizado Especial Cível;Foro de Bauru;TRUE;NA;2017/001239;NA;1023835-88.2017.8.26.0071;NA;NA;2018-11-19;NA;NA
586297;00007503220188260564;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara Cível;Foro de São Bernardo do Campo;TRUE;NA;2016/001983;NA;0035352-83.2017.8.26.0564;NA;91858.53;2018-01-15;NA;NA
89942;00078078720188260019;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Incidente de Desconsideração de Personalidade Jurídica;NA;Vara do Juizado Especial Cível;Foro de Americana;TRUE;NA;2017/001907;NA;0002803-69.2018.8.26.0019;NA;NA;2018-06-27;NA;NA
220816;00076854420188260126;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Fábio Bernardes de Oliveira Filho;Vara do Juizado Especial Cível e Criminal;Foro de Caraguatatuba;TRUE;NA;2018/002454;NA;0007685-44.2018.8.26.0126;Extinto;1000;2018-09-12;Livre;NA
46604;00040944920188260005;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Fabiana Tsuchiya;Juizado Especial Cível;CIC Zona Leste - Foro Regional V - São Miguel Paulista;TRUE;NA;2018/000379;NA;0004094-49.2018.8.26.0005;Extinto;3355.07;2018-03-05;Livre;NA
5299;00232859220188260001;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Jorge Alberto Quadros de Carvalho Silva;CEJUSC (Pré-Processual);Foro Regional I - Santana;TRUE;NA;2018/002068;NA;0023285-92.2018.8.26.0001;Extinto;NA;2018-09-17;Direcionada;NA
564891;00119592820188260554;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Fernanda de Almeida Pernambuco;CEJUSC (Pré-Processual);Foro de Santo André;TRUE;NA;2018/000567;NA;0011959-28.2018.8.26.0554;NA;1738.12;2018-06-07;Direcionada;NA
619654;00323763320188260576;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara Cível;Foro de São José do Rio Preto;TRUE;NA;2017/003450;NA;1058396-78.2017.8.26.0576;NA;NA;2018-10-24;NA;NA
293458;00326862820188260224;Empréstimo consignado;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;4ª Vara Cível;Foro de Guarulhos;TRUE;NA;2014/001846;NA;1026795-48.2014.8.26.0224;NA;NA;2018-08-06;NA;NA
20014;00153769320188260002;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Claudia Marina Maimone Spagnuolo;CEJUSC (Pré-Processual);Foro Regional II - Santo Amaro;TRUE;NA;2018/001597;NA;0015376-93.2018.8.26.0002;Extinto;2037.89;2018-05-14;Livre;NA
210757;00076667420188260114;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Venilton Cavalcante Marrera;CEJUSC (Pré-Processual);Foro de Campinas;TRUE;NA;2018/000540;NA;0007666-74.2018.8.26.0114;Extinto;NA;2018-03-06;Direcionada;NA
276568;00116111120188260198;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;2ª Vara Cível;Foro de Franco da Rocha;TRUE;1002795-62.2014.8.26.0198;2014/002024;NA;1002795-62.2014.8.26.0198;NA;NA;2018-10-01;NA;NA
364570;00124335520188260309;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Renata Vaitkevicius Santo André Vitagliano;Vara do Juizado Especial Cível;Foro de Jundiaí;TRUE;NA;2018/003142;NA;0012433-55.2018.8.26.0309;NA;19080;2018-08-23;Livre;NA
431182;00073621020188260362;Atraso de vôo;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;1ª Vara Cível;Foro de Mogi Guaçu;TRUE;NA;2016/002167;NA;1010130-57.2016.8.26.0362;NA;60291.62;2018-08-27;NA;NA
2893;00127527420188260001;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Pedro Rebello Bortolini;1ª Vara do Juizado Especial Cível;Foro Regional I - Santana;TRUE;NA;2018/002020;NA;0012752-74.2018.8.26.0001;Extinto;2580;2018-05-18;Direcionada;NA
